idUporabnik;ocena;max_ocena;normirano
mprivse;4.44625002742;4.78163270804;0.929860216981
mr-d;4.32122051699;4.78163270804;0.903712346982
mr-miyagi;4.41233767782;4.78163270804;0.922768005665
mr-pp;4.37469881127;4.78163270804;0.914896454492
mrsepia;4.14615385043;4.78163270804;0.867100027039
ms-dante;4.16025641331;4.78163270804;0.8700493466
mu-ica;4.05207469008;4.78163270804;0.847424914772
mucek113;4.20921786138;4.78163270804;0.88028882986
mui;4.27474747041;4.78163270804;0.893993272052
mulcon;4.35092591687;4.78163270804;0.909924743813
muribor;4.59333335029;4.78163270804;0.960620279882
mushroom;4.24256757143;4.78163270804;0.887263374348
mzija10;4.30283020465;4.78163270804;0.899866314996
nacek;4.17341773269;4.78163270804;0.872801820531
name59;4.42325583447;4.78163270804;0.925051358929
nanook-ljb1;4.53400001287;4.78163270804;0.948211686198
napo11;4.54111112621;4.78163270804;0.949698858838
naugty-by-nature;4.31305968228;4.78163270804;0.902005642346
nb21;4.42303924116;4.78163270804;0.925006061993
nbatv;4.41754384626;4.78163270804;0.923856790345
nellyville;4.2397923981;4.78163270804;0.886682992395
nemafiji;4.65145628429;4.78163270804;0.972775737557
nenn0;4.07647059665;4.78163270804;0.852526918221
neo_;4.15362318011;4.78163270804;0.868662114747
nerd;4.39439254164;4.78163270804;0.919015074966
nikec3;4.26974359842;4.78163270804;0.892946794353
nim;4.20253164708;4.78163270804;0.87889051788
nincy2;4.19210528543;4.78163270804;0.876710015468
no72;4.28876653904;4.78163270804;0.896925130161
nocik;4.17754237935;4.78163270804;0.873664422683
nody;4.65664337732;4.78163270804;0.973860532928
nogav1ca;4.20900900085;4.78163270804;0.880245150108
nomenestomen;4.24339624321;4.78163270804;0.88743667745
nordnung;4.41969698126;4.78163270804;0.924307083191
norigoban;4.10000001483;4.78163270804;0.857447709845
nowitzki41;4.16120687846;4.78163270804;0.870248120786
no_remorse;3.75000001445;4.78163270804;0.784250954312
ntbul;3.8868420877;4.78163270804;0.812869227945
o-fenomeno;4.1994012016;4.78163270804;0.878235836588
ocelot;4.17426471237;4.78163270804;0.87297895243
octopus;4.44715446961;4.78163270804;0.93004936622
odklop-76;4.51851856709;4.78163270804;0.94497399591
oildome;4.23002756988;4.78163270804;0.884640838843
olimpija-3;4.44492753692;4.78163270804;0.929583639799
olimpija-63zr;4.48518519048;4.78163270804;0.938002867292
olimpija-no1;4.37142852594;4.78163270804;0.914212527991
olimpijavsrcu;3.96874999036;4.78163270804;0.829998921433
ol_im_pi_ja;4.20393699079;4.78163270804;0.879184422451
oneround;4.15489130694;4.78163270804;0.86892732266
onzy25;4.28785425159;4.78163270804;0.896734340214
opec;4.25312498957;4.78163270804;0.889471285074
opteron;4.16809814254;4.78163270804;0.871689315562
optimus;4.36857144492;4.78163270804;0.913615016389
oxy;4.20273970578;4.78163270804;0.878934029942
pacifist71;4.46999993622;4.78163270804;0.934827120599
paganinis;4.15948275862;4.78163270804;0.869887549419
pahorcek;3.98711657232;4.78163270804;0.833839990599
paperino;4.14360729146;4.78163270804;0.866567456027
paradiznik;4.35492957142;4.78163270804;0.91076204245
partibrejker;4.12133331299;4.78163270804;0.861909219012
partyboy;4.39883383405;4.78163270804;0.919943898379
patrakadabra18;4.49054055601;4.78163270804;0.939122854095
pd;4.30000001444;4.78163270804;0.899274427166
penyablaugrana;4.13004115481;4.78163270804;0.863730321207
perice;4.14834438491;4.78163270804;0.867558141372
perlica;4.37922078603;4.78163270804;0.915842151294
pesnik123;4.35571431943;4.78163270804;0.910926159616
peter;4.35772358305;4.78163270804;0.911346364124
peters;4.11649483586;4.78163270804;0.860897330934
peter_skater;4.54285717812;4.78163270804;0.950064016937
pezdicek;4.3253164563;4.78163270804;0.904568945462
piatim69;4.28113206602;4.78163270804;0.895328505433
pigl;4.37653058646;4.78163270804;0.915279540208
pikam_dopust;4.03424657698;4.78163270804;0.843696457529
pingo69;4.25482456883;4.78163270804;0.889826724181
pingu5;4.24876034358;4.78163270804;0.888558491002
pingvi;4.57966103998;4.78163270804;0.957760940584
pingvini-slo;4.29318183119;4.78163270804;0.897848516046
pinkfloyd123;4.48542512187;4.78163270804;0.938053045004
pistons_boy;4.19625849545;4.78163270804;0.877578591178
pitbull-m78b;4.63483149014;4.78163270804;0.969298934723
pixelbitch;4.26301369532;4.78163270804;0.891539345578
player-x;4.28484852386;4.78163270804;0.896105741592
ples;4.42680416771;4.78163270804;0.925793434587
plexi;4.24310348363;4.78163270804;0.887375451589
pnovak2;4.57176472159;4.78163270804;0.956109555195
pokemon;4.43846152546;4.78163270804;0.928231379628
polo;4.33333334588;4.78163270804;0.906245546337
polymath;4.37536232944;4.78163270804;0.915035218427
ponos;4.39051725433;4.78163270804;0.91820462223
ponudnik;4.41998396486;4.78163270804;0.924367101101
portnik1990;4.39200005531;4.78163270804;0.918514725718
pravicni-hrvat;4.40909094702;4.78163270804;0.922089005207
pravnik1971;4.5532995172;4.78163270804;0.952247860766
preprost2;4.13749998684;4.78163270804;0.865290213504
prim00z;4.26984128309;4.78163270804;0.892967223499
primos;4.19683631545;4.78163270804;0.877699432747
proteus-uh8x;4.18679247262;4.78163270804;0.875598927868
proven;4.20659338511;4.78163270804;0.879739963723
ptolomej;4.59615388895;4.78163270804;0.961210149249
pumadrifter;4.36276599194;4.78163270804;0.912400901183
pureredneck;4.40814817128;4.78163270804;0.921891839134
raff69;4.24477612794;4.78163270804;0.887725257693
ralfi9;4.53421055016;4.78163270804;0.948255716617
rambaldi;4.35256404449;4.78163270804;0.910267331318
rap_coko;4.21105992409;4.78163270804;0.880674067042
raven_;4.30624999613;4.78163270804;0.900581508255
rdeci-valjar;4.21194031405;4.78163270804;0.880858186152
rdecinavijac;4.22154398003;4.78163270804;0.882866635267
realna-slika;4.34444441564;4.78163270804;0.908569244211
realtoreal;4.32411350426;4.78163270804;0.904317367787
reddevil21;4.37899998903;4.78163270804;0.915795975226
refik;4.15058823473;4.78163270804;0.868027405733
reflexaspire;4.43875001073;4.78163270804;0.928291711588
rexi09;4.23516949052;4.78163270804;0.885716187151
rexi888;4.21842104301;4.78163270804;0.882213524246
robby-g2ex;4.06020407287;4.78163270804;0.849125041755
robert80;4.45241940791;4.78163270804;0.931150441652
robi111;4.11290322324;4.78163270804;0.860146204104
robi82;4.30669975015;4.78163270804;0.900675566927
robimilan;4.36701031567;4.78163270804;0.913288531829
roc;4.25454543783;4.78163270804;0.889768348513
roccat;4.18847825216;4.78163270804;0.87595148099
roccer;4.47386365993;4.78163270804;0.935635154998
rok-kosir;4.52154697898;4.78163270804;0.945607338551
rok-ometala;4.56363639506;4.78163270804;0.954409649111
rok85;4.3922413752;4.78163270804;0.918565193812
rokec;4.32521151125;4.78163270804;0.904546997928
rokee;4.22980769093;4.78163270804;0.88459485477
rokers;4.32338027417;4.78163270804;0.904164024748
roko5;4.0442307729;4.78163270804;0.845784488236
rokosan;4.15808080784;4.78163270804;0.869594354424
roky-62ik;4.4646341917;4.78163270804;0.933704963201
rolf;4.06431921323;4.78163270804;0.849985655819
rond-i;4.06753243409;4.78163270804;0.850657648224
ronzi;4.37573526186;4.78163270804;0.915113211122
rookie75;4.40102042957;4.78163270804;0.920401188943
rooster;3.78732393157;4.78163270804;0.792056638981
rosa-tina;4.35757581574;4.78163270804;0.911315461017
roxana-1u4j;4.48454548012;4.78163270804;0.93786908237
roxdegabba;4.46624205953;4.78163270804;0.934041222367
roxon;4.33060347623;4.78163270804;0.905674638905
royalclub;4.28558141354;4.78163270804;0.89625901344
royayers;4.11411764657;4.78163270804;0.860400180811
rudecorona;4.50250000656;4.78163270804;0.941623976888
rudes;4.48406595974;4.78163270804;0.937768798553
rui;4.09619564012;4.78163270804;0.856652087316
rumenige;4.33868613904;4.78163270804;0.907364995171
rush1;4.25934958652;4.78163270804;0.890773057361
ryan;4.38120809017;4.78163270804;0.916257763337
samburin;4.12571425608;4.78163270804;0.862825421355
samo-zakes;4.55830548493;4.78163270804;0.953294776754
samsa;4.29917354952;4.78163270804;0.899101585593
samsvojmojster;4.25746270436;4.78163270804;0.890378446927
sandie;4.45851067913;4.78163270804;0.932424331052
sandro105105;4.43880601783;4.78163270804;0.928303424553
sauromon;4.2990740648;4.78163270804;0.899080779996
scenic;4.51019992082;4.78163270804;0.943234287576
schawlly;4.34564644334;4.78163270804;0.908820628576
schickeria;4.19172415404;4.78163270804;0.876630308094
scouser268;4.29943503498;4.78163270804;0.899156270985
sejnik;4.43132532074;4.78163270804;0.926738959538
sela666;4.28947366915;4.78163270804;0.897073014817
semrola;4.29225094292;4.78163270804;0.897653836043
senna-maze-28;4.39224429;4.78163270804;0.918565803395
sentinelslo;4.20535717905;4.78163270804;0.879481431516
seo-away;4.4083832381;4.78163270804;0.921940999502
sf010;4.19121339181;4.78163270804;0.876523490556
shadyman;4.35251397794;4.78163270804;0.910256860721
shambala;4.38403359782;4.78163270804;0.916848671887
sharkaa;4.30972221825;4.78163270804;0.901307666522
sharkyslo;4.14263158346;4.78163270804;0.866363402713
shearer-alan;4.35892857256;4.78163270804;0.911598367903
shostakovich;4.32089552595;4.78163270804;0.90364438044
shotup3;4.66760568104;4.78163270804;0.976153118827
sibid;4.26050956158;4.78163270804;0.891015647107
siggi;4.26099291592;4.78163270804;0.891116732733
sik;4.29363058175;4.78163270804;0.89794236486
simon1;4.41216217505;4.78163270804;0.922731302141
sinanfakic;4.40109889193;4.78163270804;0.920417598058
sintaksa;4.1230769236;4.78163270804;0.862273866553
sking;4.22269940084;4.78163270804;0.883108272566
skodaoctavia;4.29453554635;4.78163270804;0.898131623353
skoviik;4.15774648962;4.78163270804;0.869524437255
skunex;4.19090907863;4.78163270804;0.87645984845
skunexl;4.20473372725;4.78163270804;0.879351046805
slamic;4.12828281913;4.78163270804;0.863362594159
slavkodobrina;4.26541666488;4.78163270804;0.892041887221
slavkoklobasa;4.36637166116;4.78163270804;0.91315496772
slofanaticos;3.92727270722;4.78163270804;0.82132462843
slokid;4.48255034581;4.78163270804;0.937451832775
slovenc-85;4.28400000572;4.78163270804;0.89592828795
slovenc-pa-pol;4.38660906767;4.78163270804;0.917387289135
slovencelj-dak2;4.26626503611;4.78163270804;0.89221931014
slovenka333;4.39647059441;4.78163270804;0.919449665596
slycer;4.50332642048;4.78163270804;0.941796807795
smajly;4.43439490628;4.78163270804;0.927380912972
smithex;4.27119562937;4.78163270804;0.893250462794
smooth-criminal;4.56097565822;4.78163270804;0.953853199672
snowman-uq6i;4.37500000351;4.78163270804;0.914959443906
solocare;4.31179486544;4.78163270804;0.901741126664
sonce12;4.34270270998;4.78163270804;0.908204995059
sonet7;4.15985402052;4.78163270804;0.869965192752
soni;4.341304367;4.78163270804;0.907912554576
soulstripper;4.24583333607;4.78163270804;0.887946355422
sp-2006;4.46197184878;4.78163270804;0.933148177876
spacapan;4.43161767896;4.78163270804;0.926800101461
speedy_slo;4.29479164133;4.78163270804;0.898185181415
spf-xxii;4.02111803004;4.78163270804;0.840950837416
spiridon;4.25870971064;4.78163270804;0.890639237823
spiritus-b86g;4.08090907552;4.78163270804;0.853455153228
spook;4.29063833216;4.78163270804;0.89731658497
sportfan-u8h4;4.56917297571;4.78163270804;0.955567534082
sporties;4.51933334668;4.78163270804;0.945144393688
sportomanokin;4.41036040718;4.78163270804;0.922354491963
sprehajalec;4.16376816017;4.78163270804;0.870783770817
sr;4.34489798303;4.78163270804;0.908664100387
srajzel;4.40930234831;4.78163270804;0.922133216317
sroupamarkelateu;4.20638298481;4.78163270804;0.879695961954
srsly;4.38720934058;4.78163270804;0.917512826362
stanka;4.26766917222;4.78163270804;0.892512962161
stanolio;4.32235298577;4.78163270804;0.90394918424
stein;4.18000000477;4.78163270804;0.874178394702
stern4president;4.22173914587;4.78163270804;0.882907450999
stevic;4.51511627852;4.78163270804;0.944262463097
stevsineumni;4.21866438936;4.78163270804;0.882264416141
stewie;4.32946428444;4.78163270804;0.90543639564
stezosledec;4.10328283003;4.78163270804;0.858134256764
storz;4.19120877588;4.78163270804;0.87652252521
suarez_7;4.24074074221;4.78163270804;0.886881323001
sudija;4.71129033835;4.78163270804;0.985289047908
sunken;4.50851855278;4.78163270804;0.942882657047
sunshine-iff0;4.16760564858;4.78163270804;0.871586318534
svelenau;4.41869160394;4.78163270804;0.924096825026
svindal;4.48481014409;4.78163270804;0.937924432495
sysop;4.50633806242;4.78163270804;0.942426643277
t-bag;4.08507462046;4.78163270804;0.854326308583
t1000;4.13333338585;4.78163270804;0.864418837294
tajkun08;4.48571429779;4.78163270804;0.938113521402
tedy123;4.18177570862;4.78163270804;0.874549754018
telzak;4.42303664272;4.78163270804;0.925005518572
tennis-gs;4.32439024855;4.78163270804;0.904375244313
tetka;4.4940594659;4.78163270804;0.939858776343
the-angerfist;4.47195124045;4.78163270804;0.935235203852
the-magician;4.51000002093;4.78163270804;0.943192481795
the-metnek;4.27821780117;4.78163270804;0.894719034772
the-stig;4.24472252809;4.78163270804;0.887714048165
thegrit;4.3663366195;4.78163270804;0.913147639332
thenomad;4.17800687535;4.78163270804;0.873761564397
thesteve;4.33086423374;4.78163270804;0.905729172058
tifoz;4.68913046433;4.78163270804;0.980654673966
tiger983;4.13696682227;4.78163270804;0.865178710886
tigercek;4.12993763118;4.78163270804;0.863708670939
tily;4.39189765448;4.78163270804;0.918493310265
timotej-rupar;4.33423425056;4.78163270804;0.906433955764
timoti;4.34959014713;4.78163270804;0.909645389496
timson2;4.25217389369;4.78163270804;0.889272378981
timus;4.07697367668;4.78163270804;0.852632129152
tinkolo;4.34999999262;4.78163270804;0.909731101953
ti_si_nula;4.17872344433;4.78163270804;0.873911423038
tmlb;4.09204549681;4.78163270804;0.855784152959
tojo21;4.39949239571;4.78163270804;0.920081625741
toldo;4.28314240552;4.78163270804;0.895748934944
tomek11;4.30540541486;4.78163270804;0.900404877945
tomi76;4.2073529836;4.78163270804;0.87989882128
toming;4.47432435472;4.78163270804;0.935731501752
tomjaz11;4.38575951529;4.78163270804;0.917209619199
tomquick;4.59142858982;4.78163270804;0.960221930492
toni-gruden;4.70602414694;4.78163270804;0.984187710408
toni66;4.49111110767;4.78163270804;0.939242175611
toni77;4.15163042299;4.78163270804;0.868245362303
topko86;4.22738094131;4.78163270804;0.884087339917
toset1;4.27941179626;4.78163270804;0.894968739248
totifakin;4.36571433204;4.78163270804;0.913017498123
tracer;4.36879436513;4.78163270804;0.913661636492
troha;4.30871558408;4.78163270804;0.901097145507
tuditi;4.09537117689;4.78163270804;0.856479664363
turbogas1;4.17766990361;4.78163270804;0.873691092289
turbolimach;4.36835442465;4.78163270804;0.913569630161
twofours44;4.34637679224;4.78163270804;0.908973369061
u-n;4.16845637;4.78163270804;0.871764232956
ufo1987;4.54308514899;4.78163270804;0.950111693303
ulikses_;4.34988609778;4.78163270804;0.909707282717
ultimojan;4.35565218096;4.78163270804;0.910913164375
urban2309;4.3948718076;4.78163270804;0.919115305576
urko;4.27092197432;4.78163270804;0.893193232332
urko23;4.07777776817;4.78163270804;0.85280029169
uros23;4.49687505327;4.78163270804;0.940447610229
urosh444;4.31282052016;4.78163270804;0.901955625514
urosq;4.63235296046;4.78163270804;0.968780590921
uruhart;4.14385964578;4.78163270804;0.866620231791
userol-lj;4.56829270939;4.78163270804;0.955383440829
v-slog;4.52547172555;4.78163270804;0.94642813488
vaati;4.20852210504;4.78163270804;0.880143323841
van-gol;4.13009708368;4.78163270804;0.863742017812
varda-e7bj;4.20057470086;4.78163270804;0.878481254697
varjanta-b;4.59642857597;4.78163270804;0.961267595531
vasia;4.4547945359;4.78163270804;0.931647160688
vaza;4.34723927785;4.78163270804;0.90915374377
veeert;4.4598705676;4.78163270804;0.932708729406
veleje;4.04560810408;4.78163270804;0.846072534446
veliki_globus;4.32405065132;4.78163270804;0.904304223126
venatoridrih;4.16543214409;4.78163270804;0.871131765743
verbatim989;4.2661971892;4.78163270804;0.892205121072
veron;3.87709922099;4.78163270804;0.810831667282
veteraninsin;4.38476191135;4.78163270804;0.917000986708
veza;4.07083332822;4.78163270804;0.851347976053
victory-80;4.61344089688;4.78163270804;0.964825443226
viktoriana;4.13760685309;4.78163270804;0.865312562827
violacity;4.58571432034;4.78163270804;0.959026884819
virgino;3.53050847276;4.78163270804;0.73834790088
vitez;4.36315791105;4.78163270804;0.912482864632
vito-corleone-2h0z;4.35980393372;4.78163270804;0.911781435322
voly;4.39956619243;4.78163270804;0.920097059114
vombat98;4.43011906757;4.78163270804;0.926486691485
vonko;4.28301887467;4.78163270804;0.895723100494
vozek;4.3979487089;4.78163270804;0.919758788981
vremenko-1gct;4.49180327283;4.78163270804;0.939386930593
vseved-7sqi;4.51710520606;4.78163270804;0.944678414648
vslivnje;4.364473705;4.78163270804;0.91275804134
vzhodna_tribuna;4.22765957612;4.78163270804;0.884145611814
warbird;4.03278689209;4.78163270804;0.843391188392
wasabi;4.04376810461;4.78163270804;0.845687728756
wayne-rooney;3.97671230199;4.78163270804;0.831664108225
waynerooney10;4.24938270781;4.78163270804;0.888688648265
webb;4.31661720729;4.78163270804;0.902749640313
webmaher;4.58741381764;4.78163270804;0.959382306785
wesley90;4.03251027767;4.78163270804;0.843333339027
westernboy;4.38595043332;4.78163270804;0.917249546571
wisan;4.06437246085;4.78163270804;0.849996791685
xavi-xs2h;3.8329411731;4.78163270804;0.801596736331
xp;4.41961492729;4.78163270804;0.92428992295
xskip;4.32622950781;4.78163270804;0.9047598952
yani;4.43896104918;4.78163270804;0.928335846816
yozo;4.31363636797;4.78163270804;0.902126246693
zabice;3.96230030669;4.78163270804;0.828650075952
zablujenc18;4.42625697498;4.78163270804;0.925678998209
zahodnjak;4.23342392561;4.78163270804;0.8853511309
zamudnik;4.28289740438;4.78163270804;0.895697696977
zarman;4.04059405699;4.78163270804;0.845023928792
zbornaja-komanda;4.22242425861;4.78163270804;0.883050731084
zbornaya-komanda;4.22088607335;4.78163270804;0.882729044883
ze-spet-jest;4.43873239991;4.78163270804;0.928288028574
zek;4.20000002017;4.78163270804;0.878361069663
zekinho;4.28299320961;4.78163270804;0.895717733068
zelko289;4.51578943353;4.78163270804;0.944403242419
zetes;4.30335569888;4.78163270804;0.89997621349
zeus08;4.42244900976;4.78163270804;0.924882624783
zgodovina-sveta;4.26496817276;4.78163270804;0.891948092456
ziavenelioshe;4.2437500149;4.78163270804;0.887510662993
ziga307;4.45189874383;4.78163270804;0.931041553306
zike;4.17796609563;4.78163270804;0.873753035988
zizou-us24;4.19961390394;4.78163270804;0.878280319791
zlobni-genij;4.2801223297;4.78163270804;0.895117335655
zmaj-lj;4.37217391263;4.78163270804;0.914368413383
znalec1;4.51294965024;4.78163270804;0.943809348353
zogg;4.37509729426;4.78163270804;0.914979790669
zogi;4.11751151469;4.78163270804;0.861109952625
zuco;4.19641026289;4.78163270804;0.877610330847
zufer;4.36991869725;4.78163270804;0.913896772101
zugec;4.23102040583;4.78163270804;0.884848474187
zumba142;4.37807019133;4.78163270804;0.915601523297
zverck;4.39875775983;4.78163270804;0.919927988704
zwook;4.39756096475;4.78163270804;0.919677698656
zyga;4.21879698728;4.78163270804;0.88229214682
_50centy_;4.3014925226;4.78163270804;0.899586560751
_olimpija_;4.35128207492;4.78163270804;0.909999228423
