y_plusi_minusi	z_ocena
c	c
0.0666666666667	0.874775921801
0.333333333333	0.848996418364
0.133333333333	0.959352801079
0.2	0.877325263677
0.0666666666667	0.895117335655
0.2	0.886961800012
0.2	0.921097059422
0.333333333333	0.898448900874
0.266666666667	0.94551946098
-0.133333333333	0.896846276147
0.0	0.90792822213
0.0666666666667	0.933116048114
0.266666666667	0.883108272566
0.0666666666667	0.87255179249
0.0666666666667	0.884087339917
-0.2	0.882907450999
0.266666666667	0.891230823987
0.333333333333	0.904904946433
-0.333333333333	0.91672966928
0.0666666666667	0.852219363388
0.0	0.904275446221
0.0666666666667	0.875534937778
0.266666666667	0.792056638981
0.0666666666667	0.94745456786
0.0	0.882301265339
0.266666666667	0.88838802156
0.0666666666667	0.928677371506
0.266666666667	0.941832379668
0.2	0.897187181221
0.2	0.955863510049
-0.133333333333	0.83520228952
0.0666666666667	0.875773845143
0.333333333333	0.911781435322
0.0666666666667	0.892512962161
0.2	0.878280319791
0.2	0.894295045033
0.133333333333	0.948255716617
0.2	0.842719998197
0.133333333333	0.908794397444
0.0	0.925005518572
0.133333333333	0.937199400453
0.266666666667	0.91212480148
0.0666666666667	0.869457358868
0.2	0.90608342964
-0.333333333333	0.883050731084
0.133333333333	0.89592828795
0.0666666666667	0.935872802458
0.0666666666667	0.908710943183
0.0666666666667	0.909999228423
0.0666666666667	0.877699432747
0.2	0.885422716442
0.266666666667	0.945313909222
0.0	0.894117712802
0.133333333333	0.865290213504
0.266666666667	0.941035381035
0.0	0.953294776754
0.133333333333	0.914314243363
0.0	0.95126464959
0.133333333333	0.969298934723
-0.133333333333	0.896485972995
0.4	0.922511489923
0.333333333333	0.889503433551
0.333333333333	0.889060923153
0.266666666667	0.92428992295
0.133333333333	0.929583639799
0.0666666666667	0.928231379628
0.133333333333	0.872609891053
0.333333333333	0.87652252521
0.133333333333	0.819478792453
0.0666666666667	0.872385819548
0.266666666667	0.945607338551
0.266666666667	0.905805728196
0.2	0.899771050808
0.133333333333	0.899586560751
0.2	0.875662566824
-0.266666666667	0.914918274594
0.133333333333	0.913147639332
-0.0666666666667	0.896897902938
0.2	0.878117896191
0.266666666667	0.860616393829
0.133333333333	0.944678414648
0.0666666666667	0.845784488236
0.133333333333	0.815400836861
0.4	0.833839990599
0.2	0.90577024056
0.2	0.949097429863
0.2	0.878964335814
0.133333333333	0.875586839713
0.266666666667	0.931150441652
0.0666666666667	0.904164024748
0.2	0.888319808158
0.266666666667	0.934041222367
0.2	0.903419412226
0.266666666667	0.901741126664
0.266666666667	0.873381697768
0.133333333333	0.898139589954
0.0666666666667	0.904304223126
0.133333333333	0.885332184559
0.0	0.870248120786
0.2	0.971461848502
0.0666666666667	0.893792281188
0.2	0.893570779568
0.133333333333	0.896213936521
0.2	0.912482859353
0.2	0.90543639564
0.2	0.784250954312
0.266666666667	0.879351046805
0.333333333333	0.873761564397
0.0	0.938002867292
0.2	0.908664100387
0.0666666666667	0.907542498625
0.0666666666667	0.878680624508
0.133333333333	0.883962859245
0.333333333333	0.84495401621
0.133333333333	0.949815043381
0.266666666667	0.915425339318
0.133333333333	0.898494601692
0.2	0.890773057361
0.0666666666667	0.889622096657
0.2	0.862499811678
0.333333333333	0.884021103692
0.466666666667	0.914979790669
0.133333333333	0.919449665596
0.0	0.949922527745
0.266666666667	0.915156415342
0.2	0.880674067042
0.133333333333	0.922354491963
0.266666666667	0.908834822774
0.4	0.869335301371
0.266666666667	0.902678924902
0.0	0.880352814843
0.333333333333	0.885205441282
0.266666666667	0.922316686431
0.2	0.872750165667
0.266666666667	0.880120131041
0.266666666667	0.926267253326
0.133333333333	0.92424560065
0.0666666666667	0.863730321207
0.266666666667	0.930893433959
0.333333333333	0.854326308583
0.2	0.926890777445
0.2	0.924307083191
0.2	0.861109952625
0.2	0.867039548102
0.133333333333	0.924177405469
0.133333333333	0.929773072667
0.2	0.856726555526
0.133333333333	0.860763241045
0.266666666667	0.899348846675
0.2	0.877658750174
0.0666666666667	0.88418009811
0.333333333333	0.897848516046
0.466666666667	0.860400180811
-0.133333333333	0.891539345578
0.133333333333	0.893884391778
0.466666666667	0.926800101461
0.133333333333	0.894283735311
0.466666666667	0.920401188943
0.333333333333	0.928288028574
0.133333333333	0.873664422683
-0.0666666666667	0.862441941508
0.266666666667	0.810831667282
0.333333333333	0.867522750839
0.133333333333	0.879481431516
0.333333333333	0.907363553172
0.333333333333	0.935731501752
0.133333333333	0.928303424553
0.2	0.901809376916
-0.133333333333	0.903712346982
0.2	0.895697696977
0.333333333333	0.853455153228
0.266666666667	0.807009605173
0.266666666667	0.899156270985
0.266666666667	0.897653836043
-0.2	0.943809348353
-0.8	0.881049926134
0.0666666666667	0.904546997928
0.133333333333	0.938053045004
0.2	0.908131304085
0.266666666667	0.863687986588
0.133333333333	0.93695888749
-0.0666666666667	0.913608303581
0.2	0.959624406884
0.266666666667	0.932261484954
0.0666666666667	0.868181993786
0.2	0.920417598058
0.2	0.966250120358
0.0666666666667	0.873753035988
-0.0666666666667	0.861190099845
0.2	0.94642813488
0.133333333333	0.912482864632
0.266666666667	0.915795975226
-0.666666666667	0.879837302881
0.266666666667	0.893948662569
0.2	0.879620907291
0.0	0.944403242419
0.266666666667	0.922768005665
0.2	0.862060947303
0.2	0.907465493045
0.133333333333	0.915035218427
0.4	0.920529506578
0.2	0.887695275489
0.0	0.91315496772
0.133333333333	0.875735959286
0.0	0.890378446927
0.266666666667	0.801596736331
0.266666666667	0.887375451589
0.0666666666667	0.91076204245
0.0	0.914368413383
0.466666666667	0.932894641845
0.4	0.905395411438
-0.0666666666667	0.88168304526
0.2	0.873911423038
0.666666666667	0.878934029942
0.2	0.935235203852
0.333333333333	0.871586318534
0.2	0.900063608057
0.133333333333	0.964404602281
0.0666666666667	0.870357186869
0.0666666666667	0.960458969495
0.133333333333	0.896925130161
0.266666666667	0.846787762599
-0.2	0.907496770173
0.333333333333	0.913615016389
0.2	0.885951838385
0.4	0.950111693303
0.2	0.88028882986
0.0	0.88538932084
-0.0666666666667	0.923764207484
0.2	0.94203359039
0.133333333333	0.911760014854
-0.8	0.925691299494
0.2	0.884663722209
0.466666666667	0.915649982647
0.266666666667	0.893634865511
0.333333333333	0.939841310876
0.2	0.955567534082
0.2	0.851911818593
0.333333333333	0.906959897762
0.333333333333	0.866992060105
0.133333333333	0.888694725742
0.2	0.898086163655
0.0666666666667	0.812263340055
0.0666666666667	0.884941281081
0.0666666666667	0.843333339027
0.0666666666667	0.879004033752
0.2	0.863572130941
0.333333333333	0.907299319978
0.4	0.852632129152
0.266666666667	0.893993272052
0.133333333333	0.889356751456
0.133333333333	0.894604448875
0.266666666667	0.909731101953
0.333333333333	0.898044226576
0.266666666667	0.938203505618
0.2	0.911882477907
0.133333333333	0.904825012096
-0.2	0.917249546571
0.2	0.891556406391
0.133333333333	0.843589455379
0.0666666666667	0.851347976053
-0.133333333333	0.879695961954
0.133333333333	0.871689315562
0.4	0.891623204231
0.133333333333	0.87788029067
0.466666666667	0.892630464679
0.133333333333	0.905496580618
0.2	0.883437123673
0.266666666667	0.913052647262
0.133333333333	0.902349923133
0.333333333333	0.919787145013
0.266666666667	0.849328405241
0.0	0.872251544477
0.133333333333	0.828650075952
0.133333333333	0.8527901432
0.2	0.879436728202
0.2	0.917000986708
0.0666666666667	0.932344229406
0.2	0.931949675178
0.333333333333	0.899087694112
0.2	0.876523490556
0.0666666666667	0.897073014817
0.0666666666667	0.908820628576
0.2	0.933826936764
0.0	0.93394657304
0.333333333333	0.996870104917
0.133333333333	0.874549754018
0.2	0.960620279882
0.133333333333	0.843696457529
0.466666666667	0.899866314996
0.333333333333	0.871716719133
0.133333333333	0.906245546337
0.333333333333	0.921940999502
-0.133333333333	0.887510662993
0.266666666667	0.914896451487
0.0666666666667	0.874611086085
0.133333333333	0.85937393702
0.333333333333	0.927328939206
0.266666666667	0.886881323001
0.533333333333	0.90479555535
0.2	0.899274427166
0.4	0.878361069663
0.2	0.928415991905
0.133333333333	0.877610330847
-1.0	0.92939492585
0.466666666667	0.946034933232
0.266666666667	0.845023928792
0.333333333333	0.86892732266
0.133333333333	0.868929547216
0.4	0.935610380023
0.133333333333	0.86285228102
0.133333333333	0.836891842291
0.2	0.897848512645
0.0666666666667	0.934975013021
0.133333333333	0.902951500066
0.133333333333	0.8774165916
0.0666666666667	0.842708768042
0.4	0.8700493466
0.533333333333	0.887946355422
0.133333333333	0.823173038586
-0.733333333333	1.0
0.4	0.814425941414
0.133333333333	0.862825421355
0.2	0.958797072979
0.0666666666667	0.918140313416
0.0666666666667	0.900581508255
0.0	0.856906842429
0.0666666666667	0.872895071585
0.0666666666667	0.870783770817
0.266666666667	0.879356946317
0.333333333333	0.843739792466
0.266666666667	0.927261418146
0.333333333333	0.9054863182
0.333333333333	0.90415421704
-0.133333333333	0.879184422451
0.133333333333	0.876442410193
0.4	0.88229214682
0.466666666667	0.938113521402
0.266666666667	0.902334919647
0.133333333333	0.882866116442
0.266666666667	0.921748478132
0.266666666667	0.901598128867
0.0666666666667	0.865178710886
0.133333333333	0.89625901344
0.533333333333	0.921699602002
0.2	0.931647160688
0.133333333333	0.955645437084
0.133333333333	0.827332469018
0.4	0.87989882128
0.4	0.957760940584
0.133333333333	0.920406390183
0.333333333333	0.876227047012
-0.266666666667	0.880153632709
0.0	0.882866635267
0.333333333333	0.912021610126
0.266666666667	0.89768319651
0.266666666667	0.869199021826
0.0666666666667	0.922731302141
0.266666666667	0.87889051788
0.333333333333	0.91947713793
0.4	0.855546492317
0.4	0.919925054052
0.266666666667	0.913890014334
0.133333333333	0.868027405733
0.2	0.820645631939
0.2	0.948072260008
0.133333333333	0.930934920665
0.0666666666667	0.934827120599
0.2	0.973505358925
0.0666666666667	0.956857789863
0.466666666667	0.91275804134
0.133333333333	0.919445560176
0.0	0.869887549419
0.133333333333	0.942723729895
0.0666666666667	0.88662913687
0.2	0.862129292586
0.0666666666667	0.911704060266
0.266666666667	0.869594354424
0.2	0.956109555195
0.333333333333	0.902460669765
0.2	0.807817494908
0.133333333333	0.935202509032
0.0666666666667	0.903001560145
0.2	0.866442696409
0.266666666667	0.916848671887
0.0666666666667	0.922089005207
0.266666666667	0.920081625741
0.2	0.91690386743
0.133333333333	0.888576808747
0.133333333333	0.87357085457
0.2	0.959026884819
0.266666666667	0.869965192752
0.133333333333	0.87645984845
-1.0	0.889268460294
-0.0666666666667	0.919927988704
0.2	0.867558141372
0.266666666667	0.875043773445
0.266666666667	0.949060079332
-0.0666666666667	0.878235836588
0.266666666667	0.90781966956
-0.2	0.900404877945
0.2	0.912458933787
0.266666666667	0.901097145507
0.133333333333	0.916463493196
-0.133333333333	0.860874185468
-0.133333333333	0.8853511309
-0.2	0.89581917774
0.2	0.904375244313
0.0666666666667	0.865152630208
0.333333333333	0.906118801525
0.0	0.91820462223
0.133333333333	0.930558046821
0.0666666666667	0.871285115363
0.2	0.882644531545
0.0666666666667	0.860146204104
0.333333333333	0.904568945462
0.266666666667	0.868662114747
0.2	0.925051358929
0.133333333333	0.831664108225
0.2	0.921891839134
0.0666666666667	0.917387289135
0.133333333333	0.906433955764
0.333333333333	0.918565803395
0.2	0.886474009845
0.333333333333	0.887725257693
0.133333333333	0.924096825026
0.2	0.895328505433
0.133333333333	0.812869227945
0.0666666666667	0.929066785249
0.2	0.935374865474
0.333333333333	0.891116732733
-0.4	0.933733929635
0.133333333333	0.893081638472
0.0	0.903178765644
0.0666666666667	0.883405493824
0.266666666667	0.892228747163
0.4	0.980654673966
0.333333333333	0.919943898379
0.333333333333	0.91355672592
0.266666666667	0.905525702066
0.0	0.846072534446
0.0666666666667	0.902749640313
0.266666666667	0.861084816508
0.4	0.961210149249
0.2	0.867100027039
0.133333333333	0.919364428079
0.133333333333	0.82901493806
0.266666666667	0.924367101101
0.133333333333	0.902206205313
0.266666666667	0.948846836111
0.0666666666667	0.861672627392
0.266666666667	0.904283615659
0.2	0.918565193812
0.0	0.889272378981
0.133333333333	0.911346364124
0.2	0.898131623353
0.2	0.853309768128
0.133333333333	0.912086214424
0.2	0.909145535396
0.266666666667	0.884145611814
0.333333333333	0.893193232332
0.266666666667	0.957940474643
0.133333333333	0.91630387423
0.0666666666667	0.891129220916
0.266666666667	0.885541616848
0.0666666666667	0.878361073197
0.266666666667	0.899784503077
0.133333333333	0.854082336557
0.133333333333	0.82132462843
0.2	0.939516803368
0.133333333333	0.885271569529
0.6	0.875306302383
0.466666666667	0.884336311946
0.0	0.882202289709
0.0666666666667	0.88663277078
0.133333333333	0.842719987312
0.2	0.910267331318
0.2	0.893929907982
0.2	0.908204995059
-0.2	0.908621706549
0.466666666667	0.894968739248
0.133333333333	0.896849691531
0.266666666667	0.912806605342
0.333333333333	0.88743667745
0.2	0.899080779996
0.133333333333	0.899710819726
0.266666666667	0.86367721424
0.2	0.916075321144
0.266666666667	0.847424914772
0.2	0.950064016937
-0.133333333333	0.892303304931
0.333333333333	0.901017203483
0.266666666667	0.893418682467
0.133333333333	0.863708670939
0.333333333333	0.87399111436
0.2	0.942426643277
0.2	0.949698858838
0.266666666667	0.853604515547
0.133333333333	0.908392360082
0.2	0.905486315239
0.266666666667	0.857259303049
0.133333333333	0.953649162752
0.2	0.92127419964
0.266666666667	0.911065231525
-0.333333333333	0.908141692144
0.133333333333	0.928291711588
0.466666666667	0.892857830666
0.333333333333	0.905284010037
0.333333333333	0.924882624783
0.4	0.875710074419
0.266666666667	0.909423547651
0.266666666667	0.878477255923
0.266666666667	0.87379378193
0.266666666667	0.913017498123
0.0666666666667	0.894719034772
-0.0666666666667	0.882213524246
0.133333333333	0.939242175611
0.466666666667	0.93786908237
0.2	0.891015647107
0.0	0.93278942296
0.266666666667	0.910256860721
0.2	0.959382306785
0.0	0.860897330934
0.2	0.845988326512
0.0666666666667	0.852170505712
0.2	0.927672563016
0.0	0.920187783071
0.266666666667	0.893133200398
0.0666666666667	0.869941047117
0.333333333333	0.864418837294
0.266666666667	0.900675566927
0.333333333333	0.956158767392
0.266666666667	0.914018652267
0.0666666666667	0.849996791685
0.133333333333	0.94497399591
0.0	0.871131765743
0.133333333333	0.921218725523
0.266666666667	0.906245549806
0.133333333333	0.903409830846
0.4	0.960221930492
0.133333333333	0.84727882664
0.466666666667	0.925773345307
0.2	0.811264043975
0.333333333333	0.941623976888
0.2	0.911112174104
0.533333333333	0.984187710408
0.0666666666667	0.894370214032
0.0666666666667	0.862273866553
0.133333333333	0.907582467799
0.266666666667	0.920753010644
0.0	0.915842151294
0.333333333333	0.932138280079
0.0	0.947280087077
0.0666666666667	0.908569244211
0.4	0.880858186152
0.133333333333	0.867570154639
0.2	0.912658968928
0.266666666667	0.873691092289
0.2	0.896105741592
0.0666666666667	0.901955625514
0.266666666667	0.863742017812
0.133333333333	0.879739963723
0.266666666667	0.878793753664
0.4	0.899591295029
0.333333333333	0.877590572311
0.333333333333	0.875684153496
-0.0666666666667	0.857447709845
0.466666666667	0.919015074966
0.133333333333	0.849404101683
0.133333333333	0.848411075562
0.133333333333	0.895748934944
0.0666666666667	0.887263374348
0.2	0.942882657047
0.4	0.872801820531
0.266666666667	0.900883144286
0.2	0.890152636105
0.0666666666667	0.829998921433
0.266666666667	0.922133216317
0.133333333333	0.840950837416
0.133333333333	0.849985655819
0.333333333333	0.919758788981
0.4	0.937924432495
0.266666666667	0.874500143668
0.333333333333	0.927380912972
0.133333333333	0.972775737557
0.2	0.899501742557
0.266666666667	0.929860216981
0.2	0.870839598357
0.2	0.843014546295
0.0666666666667	0.916226919569
0.333333333333	0.940614791211
0.0	0.907407399191
0.333333333333	0.856479664363
0.0666666666667	0.866620231791
0.133333333333	0.973860532928
0.0	0.90394918424
0.133333333333	0.918006640359
0.0666666666667	0.882264416141
0.2	0.919677698656
0.0	0.914212527991
0.0666666666667	0.954409649111
0.4	0.928335846816
0.266666666667	0.910029860314
0.0	0.885716187151
0.0666666666667	0.925699832615
-0.2	0.904769912253
0.0666666666667	0.876332678216
0.2	0.866363402713
0.133333333333	0.887538233782
