idUporabnik;classify;count;razlika;max_razlika;normirano
ples;-;128;-62;869;-0.0713463751438
plexi;+;27;-62;869;-0.0713463751438
plexi;-;89;-62;869;-0.0713463751438
pnovak2;+;41;-3;869;-0.00345224395857
pnovak2;-;44;-3;869;-0.00345224395857
pokemon;+;51;-41;869;-0.0471806674338
pokemon;-;92;-41;869;-0.0471806674338
polo;+;22;-70;869;-0.0805523590334
polo;-;92;-70;869;-0.0805523590334
polymath;+;109;11;869;0.0126582278481
polymath;-;98;11;869;0.0126582278481
ponos;+;33;-50;869;-0.0575373993096
ponos;-;83;-50;869;-0.0575373993096
ponudnik;+;500;-246;869;-0.283084004603
ponudnik;-;746;-246;869;-0.283084004603
portnik1990;+;30;-40;869;-0.0460299194476
portnik1990;-;70;-40;869;-0.0460299194476
pravicni-hrvat;+;44;-22;869;-0.0253164556962
pravicni-hrvat;-;66;-22;869;-0.0253164556962
pravnik1971;+;196;-2;869;-0.00230149597238
pravnik1971;-;198;-2;869;-0.00230149597238
preprost2;+;31;-34;869;-0.0391254315305
preprost2;-;65;-34;869;-0.0391254315305
prim00z;+;55;-16;869;-0.0184119677791
prim00z;-;71;-16;869;-0.0184119677791
primos;+;96;-535;869;-0.615650172612
primos;-;631;-535;869;-0.615650172612
proteus-uh8x;+;51;-57;869;-0.0655926352129
proteus-uh8x;-;108;-57;869;-0.0655926352129
proven;+;30;-31;869;-0.0356731875719
proven;-;61;-31;869;-0.0356731875719
ptolomej;+;63;48;869;0.0552359033372
ptolomej;-;15;48;869;0.0552359033372
pumadrifter;+;26;-42;869;-0.04833141542
pumadrifter;-;68;-42;869;-0.04833141542
pureredneck;+;50;-35;869;-0.0402761795167
pureredneck;-;85;-35;869;-0.0402761795167
raff69;+;29;-9;869;-0.0103567318757
raff69;-;38;-9;869;-0.0103567318757
ralfi9;+;51;-12;869;-0.0138089758343
ralfi9;-;63;-12;869;-0.0138089758343
rambaldi;+;11;-56;869;-0.0644418872267
rambaldi;-;67;-56;869;-0.0644418872267
rap_coko;+;50;-117;869;-0.134637514384
rap_coko;-;167;-117;869;-0.134637514384
raven_;+;121;-158;869;-0.181818181818
raven_;-;279;-158;869;-0.181818181818
rdeci-valjar;+;94;-13;869;-0.0149597238205
rdeci-valjar;-;107;-13;869;-0.0149597238205
rdecinavijac;+;181;-195;869;-0.224395857307
rdecinavijac;-;376;-195;869;-0.224395857307
realna-slika;+;23;-98;869;-0.112773302647
realna-slika;-;121;-98;869;-0.112773302647
realtoreal;+;35;-71;869;-0.0817031070196
realtoreal;-;106;-71;869;-0.0817031070196
reddevil21;+;40;-20;869;-0.0230149597238
reddevil21;-;60;-20;869;-0.0230149597238
refik;+;22;-41;869;-0.0471806674338
refik;-;63;-41;869;-0.0471806674338
reflexaspire;+;23;-34;869;-0.0391254315305
reflexaspire;-;57;-34;869;-0.0391254315305
rexi09;+;43;-150;869;-0.172612197929
rexi09;-;193;-150;869;-0.172612197929
rexi888;+;47;-134;869;-0.15420023015
rexi888;-;181;-134;869;-0.15420023015
robby-g2ex;+;23;-52;869;-0.0598388952819
robby-g2ex;-;75;-52;869;-0.0598388952819
robert80;+;87;50;869;0.0575373993096
robert80;-;37;50;869;0.0575373993096
robi111;+;12;-69;869;-0.0794016110472
robi111;-;81;-69;869;-0.0794016110472
robi82;+;174;-55;869;-0.0632911392405
robi82;-;229;-55;869;-0.0632911392405
robimilan;+;35;-27;869;-0.0310701956272
robimilan;-;62;-27;869;-0.0310701956272
roc;+;31;-15;869;-0.0172612197929
roc;-;46;-15;869;-0.0172612197929
roccat;+;178;-104;869;-0.119677790564
roccat;-;282;-104;869;-0.119677790564
roccer;+;36;-16;869;-0.0184119677791
roccer;-;52;-16;869;-0.0184119677791
rok-kosir;+;156;-50;869;-0.0575373993096
rok-kosir;-;206;-50;869;-0.0575373993096
rok-ometala;+;16;-56;869;-0.0644418872267
rok-ometala;-;72;-56;869;-0.0644418872267
rok85;+;43;-30;869;-0.0345224395857
rok85;-;73;-30;869;-0.0345224395857
rokec;+;214;-163;869;-0.187571921749
rokec;-;377;-163;869;-0.187571921749
rokee;+;21;-62;869;-0.0713463751438
rokee;-;83;-62;869;-0.0713463751438
rokers;+;140;-75;869;-0.0863060989643
rokers;-;215;-75;869;-0.0863060989643
roko5;+;14;-76;869;-0.0874568469505
roko5;-;90;-76;869;-0.0874568469505
rokosan;+;81;-234;869;-0.269275028769
rokosan;-;315;-234;869;-0.269275028769
roky-62ik;+;37;-8;869;-0.00920598388953
roky-62ik;-;45;-8;869;-0.00920598388953
rolf;+;30;-153;869;-0.176064441887
rolf;-;183;-153;869;-0.176064441887
rond-i;+;26;-25;869;-0.0287686996548
rond-i;-;51;-25;869;-0.0287686996548
ronzi;+;44;-48;869;-0.0552359033372
ronzi;-;92;-48;869;-0.0552359033372
rookie75;+;47;-4;869;-0.00460299194476
rookie75;-;51;-4;869;-0.00460299194476
rooster;+;24;-23;869;-0.0264672036824
rooster;-;47;-23;869;-0.0264672036824
rosa-tina;+;22;-22;869;-0.0253164556962
rosa-tina;-;44;-22;869;-0.0253164556962
roxana-1u4j;+;89;68;869;0.078250863061
roxana-1u4j;-;21;68;869;0.078250863061
roxdegabba;+;156;-159;869;-0.182968929804
roxdegabba;-;315;-159;869;-0.182968929804
roxon;+;58;-116;869;-0.133486766398
roxon;-;174;-116;869;-0.133486766398
royalclub;+;58;-99;869;-0.113924050633
royalclub;-;157;-99;869;-0.113924050633
royayers;+;128;-84;869;-0.09666283084
royayers;-;212;-84;869;-0.09666283084
rudecorona;+;26;-28;869;-0.0322209436133
rudecorona;-;54;-28;869;-0.0322209436133
rudes;+;69;-44;869;-0.0506329113924
rudes;-;113;-44;869;-0.0506329113924
rui;+;20;-144;869;-0.165707710012
rui;-;164;-144;869;-0.165707710012
rumenige;+;65;-7;869;-0.00805523590334
rumenige;-;72;-7;869;-0.00805523590334
rush1;+;56;-11;869;-0.0126582278481
rush1;-;67;-11;869;-0.0126582278481
ryan;+;69;-11;869;-0.0126582278481
ryan;-;80;-11;869;-0.0126582278481
samburin;+;25;-20;869;-0.0230149597238
samburin;-;45;-20;869;-0.0230149597238
samo-zakes;+;227;-443;869;-0.509781357883
samo-zakes;-;670;-443;869;-0.509781357883
samsa;+;142;-79;869;-0.0909090909091
samsa;-;221;-79;869;-0.0909090909091
samsvojmojster;+;47;-40;869;-0.0460299194476
samsvojmojster;-;87;-40;869;-0.0460299194476
sandie;+;95;2;869;0.00230149597238
sandie;-;93;2;869;0.00230149597238
sandro105105;+;25;-17;869;-0.0195627157652
sandro105105;-;42;-17;869;-0.0195627157652
sauromon;+;53;-2;869;-0.00230149597238
sauromon;-;55;-2;869;-0.00230149597238
scenic;+;810;-331;869;-0.380897583429
scenic;-;1141;-331;869;-0.380897583429
schawlly;+;106;-167;869;-0.192174913694
schawlly;-;273;-167;869;-0.192174913694
schickeria;+;41;-63;869;-0.07249712313
schickeria;-;104;-63;869;-0.07249712313
scouser268;+;154;-46;869;-0.0529344073648
scouser268;-;200;-46;869;-0.0529344073648
sejnik;+;25;-33;869;-0.0379746835443
sejnik;-;58;-33;869;-0.0379746835443
sela666;+;22;-51;869;-0.0586881472957
sela666;-;73;-51;869;-0.0586881472957
semrola;+;102;-67;869;-0.0771001150748
semrola;-;169;-67;869;-0.0771001150748
senna-maze-28;+;1723;171;869;0.196777905639
senna-maze-28;-;1552;171;869;0.196777905639
sentinelslo;+;36;-40;869;-0.0460299194476
sentinelslo;-;76;-40;869;-0.0460299194476
seo-away;+;74;-19;869;-0.0218642117376
seo-away;-;93;-19;869;-0.0218642117376
sf010;+;84;-71;869;-0.0817031070196
sf010;-;155;-71;869;-0.0817031070196
shadyman;+;61;-57;869;-0.0655926352129
shadyman;-;118;-57;869;-0.0655926352129
shambala;+;33;-53;869;-0.0609896432681
shambala;-;86;-53;869;-0.0609896432681
sharkaa;+;35;-2;869;-0.00230149597238
sharkaa;-;37;-2;869;-0.00230149597238
sharkyslo;+;76;-38;869;-0.0437284234753
sharkyslo;-;114;-38;869;-0.0437284234753
shearer-alan;+;35;-98;869;-0.112773302647
shearer-alan;-;133;-98;869;-0.112773302647
shostakovich;+;27;-13;869;-0.0149597238205
shostakovich;-;40;-13;869;-0.0149597238205
shotup3;+;346;266;869;0.306098964327
shotup3;-;80;266;869;0.306098964327
sibid;+;57;-43;869;-0.0494821634062
sibid;-;100;-43;869;-0.0494821634062
siggi;+;35;-71;869;-0.0817031070196
siggi;-;106;-71;869;-0.0817031070196
sik;+;59;-39;869;-0.0448791714614
sik;-;98;-39;869;-0.0448791714614
simon1;+;16;-42;869;-0.04833141542
simon1;-;58;-42;869;-0.04833141542
sinanfakic;+;51;11;869;0.0126582278481
sinanfakic;-;40;11;869;0.0126582278481
sintaksa;+;18;-55;869;-0.0632911392405
sintaksa;-;73;-55;869;-0.0632911392405
sking;+;69;-25;869;-0.0287686996548
sking;-;94;-25;869;-0.0287686996548
skodaoctavia;+;96;9;869;0.0103567318757
skodaoctavia;-;87;9;869;0.0103567318757
skoviik;+;13;-45;869;-0.0517836593786
skoviik;-;58;-45;869;-0.0517836593786
skunex;+;10;-46;869;-0.0529344073648
skunex;-;56;-46;869;-0.0529344073648
skunexl;+;36;-97;869;-0.111622554661
skunexl;-;133;-97;869;-0.111622554661
slamic;+;20;-59;869;-0.0678941311853
slamic;-;79;-59;869;-0.0678941311853
slavkodobrina;+;140;40;869;0.0460299194476
slavkodobrina;-;100;40;869;0.0460299194476
slavkoklobasa;+;26;-61;869;-0.0701956271577
slavkoklobasa;-;87;-61;869;-0.0701956271577
slofanaticos;+;29;-30;869;-0.0345224395857
slofanaticos;-;59;-30;869;-0.0345224395857
slokid;+;67;-15;869;-0.0172612197929
slokid;-;82;-15;869;-0.0172612197929
slovenc-85;+;41;7;869;0.00805523590334
slovenc-85;-;34;7;869;0.00805523590334
slovenc-pa-pol;+;215;-33;869;-0.0379746835443
slovenc-pa-pol;-;248;-33;869;-0.0379746835443
slovencelj-dak2;+;14;-55;869;-0.0632911392405
slovencelj-dak2;-;69;-55;869;-0.0632911392405
slovenka333;+;28;-29;869;-0.0333716915995
slovenka333;-;57;-29;869;-0.0333716915995
slycer;+;165;-151;869;-0.173762945915
slycer;-;316;-151;869;-0.173762945915
smajly;+;54;-49;869;-0.0563866513234
smajly;-;103;-49;869;-0.0563866513234
smithex;+;55;-74;869;-0.0851553509781
smithex;-;129;-74;869;-0.0851553509781
smooth-criminal;+;90;57;869;0.0655926352129
smooth-criminal;-;33;57;869;0.0655926352129
snowman-uq6i;+;61;-14;869;-0.0161104718067
snowman-uq6i;-;75;-14;869;-0.0161104718067
solocare;+;78;-39;869;-0.0448791714614
solocare;-;117;-39;869;-0.0448791714614
sonce12;+;208;46;869;0.0529344073648
sonce12;-;162;46;869;0.0529344073648
sonet7;+;53;-31;869;-0.0356731875719
sonet7;-;84;-31;869;-0.0356731875719
soni;+;29;-34;869;-0.0391254315305
soni;-;63;-34;869;-0.0391254315305
soulstripper;+;33;-30;869;-0.0345224395857
soulstripper;-;63;-30;869;-0.0345224395857
sp-2006;+;35;-1;869;-0.00115074798619
sp-2006;-;36;-1;869;-0.00115074798619
spacapan;+;72;8;869;0.00920598388953
spacapan;-;64;8;869;0.00920598388953
speedy_slo;+;32;-32;869;-0.0368239355581
speedy_slo;-;64;-32;869;-0.0368239355581
spf-xxii;+;41;-79;869;-0.0909090909091
spf-xxii;-;120;-79;869;-0.0909090909091
spiridon;+;57;-41;869;-0.0471806674338
spiridon;-;98;-41;869;-0.0471806674338
spiritus-b86g;+;34;-42;869;-0.04833141542
spiritus-b86g;-;76;-42;869;-0.04833141542
spook;+;83;-69;869;-0.0794016110472
spook;-;152;-69;869;-0.0794016110472
sportfan-u8h4;+;93;53;869;0.0609896432681
sportfan-u8h4;-;40;53;869;0.0609896432681
sporties;+;80;-140;869;-0.161104718067
sporties;-;220;-140;869;-0.161104718067
sportomanokin;+;75;-72;869;-0.0828538550058
sportomanokin;-;147;-72;869;-0.0828538550058
sprehajalec;+;23;-23;869;-0.0264672036824
sprehajalec;-;46;-23;869;-0.0264672036824
sr;+;23;-52;869;-0.0598388952819
sr;-;75;-52;869;-0.0598388952819
srajzel;+;35;-16;869;-0.0184119677791
srajzel;-;51;-16;869;-0.0184119677791
sroupamarkelateu;+;22;-50;869;-0.0575373993096
sroupamarkelateu;-;72;-50;869;-0.0575373993096
srsly;+;47;8;869;0.00920598388953
srsly;-;39;8;869;0.00920598388953
stanka;+;68;3;869;0.00345224395857
stanka;-;65;3;869;0.00345224395857
stanolio;+;16;-53;869;-0.0609896432681
stanolio;-;69;-53;869;-0.0609896432681
stein;+;33;-34;869;-0.0391254315305
stein;-;67;-34;869;-0.0391254315305
stern4president;+;28;-151;869;-0.173762945915
stern4president;-;179;-151;869;-0.173762945915
stevic;+;44;2;869;0.00230149597238
stevic;-;42;2;869;0.00230149597238
stevsineumni;+;220;-144;869;-0.165707710012
stevsineumni;-;364;-144;869;-0.165707710012
stewie;+;26;-60;869;-0.0690448791715
stewie;-;86;-60;869;-0.0690448791715
stezosledec;+;115;-166;869;-0.191024165708
stezosledec;-;281;-166;869;-0.191024165708
storz;+;64;-54;869;-0.0621403912543
storz;-;118;-54;869;-0.0621403912543
suarez_7;+;32;-17;869;-0.0195627157652
suarez_7;-;49;-17;869;-0.0195627157652
sudija;+;37;-50;869;-0.0575373993096
sudija;-;87;-50;869;-0.0575373993096
sunken;+;185;100;869;0.115074798619
sunken;-;85;100;869;0.115074798619
sunshine-iff0;+;24;-23;869;-0.0264672036824
sunshine-iff0;-;47;-23;869;-0.0264672036824
svelenau;+;126;38;869;0.0437284234753
svelenau;-;88;38;869;0.0437284234753
svindal;+;48;17;869;0.0195627157652
svindal;-;31;17;869;0.0195627157652
sysop;+;65;-12;869;-0.0138089758343
sysop;-;77;-12;869;-0.0138089758343
t-bag;+;20;-27;869;-0.0310701956272
t-bag;-;47;-27;869;-0.0310701956272
t1000;+;37;-64;869;-0.0736478711162
t1000;-;101;-64;869;-0.0736478711162
tajkun08;+;17;-43;869;-0.0494821634062
tajkun08;-;60;-43;869;-0.0494821634062
tedy123;+;28;-158;869;-0.181818181818
tedy123;-;186;-158;869;-0.181818181818
telzak;+;36;-119;869;-0.136939010357
telzak;-;155;-119;869;-0.136939010357
tennis-gs;+;85;6;869;0.00690448791715
tennis-gs;-;79;6;869;0.00690448791715
tetka;+;19;-63;869;-0.07249712313
tetka;-;82;-63;869;-0.07249712313
the-angerfist;+;46;10;869;0.0115074798619
the-angerfist;-;36;10;869;0.0115074798619
the-magician;+;126;72;869;0.0828538550058
the-magician;-;54;72;869;0.0828538550058
the-metnek;+;134;-35;869;-0.0402761795167
the-metnek;-;169;-35;869;-0.0402761795167
the-stig;+;204;-511;869;-0.588032220944
the-stig;-;715;-511;869;-0.588032220944
thegrit;+;45;-11;869;-0.0126582278481
thegrit;-;56;-11;869;-0.0126582278481
thenomad;+;138;-306;869;-0.352128883774
thenomad;-;444;-306;869;-0.352128883774
thesteve;+;79;-4;869;-0.00460299194476
thesteve;-;83;-4;869;-0.00460299194476
tifoz;+;82;72;869;0.0828538550058
tifoz;-;10;72;869;0.0828538550058
tiger983;+;33;-145;869;-0.166858457998
tiger983;-;178;-145;869;-0.166858457998
tigercek;+;63;-355;869;-0.408515535098
tigercek;-;418;-355;869;-0.408515535098
tily;+;423;-92;869;-0.10586881473
tily;-;515;-92;869;-0.10586881473
timotej-rupar;+;41;-29;869;-0.0333716915995
timotej-rupar;-;70;-29;869;-0.0333716915995
timoti;+;93;-58;869;-0.0667433831991
timoti;-;151;-58;869;-0.0667433831991
timson2;+;12;-45;869;-0.0517836593786
timson2;-;57;-45;869;-0.0517836593786
timus;+;34;-84;869;-0.09666283084
timus;-;118;-84;869;-0.09666283084
tinkolo;+;44;4;869;0.00460299194476
tinkolo;-;40;4;869;0.00460299194476
ti_si_nula;+;40;-14;869;-0.0161104718067
ti_si_nula;-;54;-14;869;-0.0161104718067
tmlb;+;45;2;869;0.00230149597238
tmlb;-;43;2;869;0.00230149597238
tojo21;+;86;-25;869;-0.0287686996548
tojo21;-;111;-25;869;-0.0287686996548
toldo;+;163;-285;869;-0.327963176064
toldo;-;448;-285;869;-0.327963176064
tomek11;+;53;-5;869;-0.00575373993096
tomek11;-;58;-5;869;-0.00575373993096
tomi76;+;16;-36;869;-0.0414269275029
tomi76;-;52;-36;869;-0.0414269275029
toming;+;119;16;869;0.0184119677791
toming;-;103;16;869;0.0184119677791
tomjaz11;+;319;6;869;0.00690448791715
tomjaz11;-;313;6;869;0.00690448791715
tomquick;+;25;-20;869;-0.0230149597238
tomquick;-;45;-20;869;-0.0230149597238
toni-gruden;+;26;-31;869;-0.0356731875719
toni-gruden;-;57;-31;869;-0.0356731875719
toni66;+;44;-2;869;-0.00230149597238
toni66;-;46;-2;869;-0.00230149597238
toni77;+;51;-82;869;-0.0943613348677
toni77;-;133;-82;869;-0.0943613348677
topko86;+;25;-34;869;-0.0391254315305
topko86;-;59;-34;869;-0.0391254315305
toset1;+;31;-6;869;-0.00690448791715
toset1;-;37;-6;869;-0.00690448791715
totifakin;+;29;-12;869;-0.0138089758343
totifakin;-;41;-12;869;-0.0138089758343
tracer;+;57;-27;869;-0.0310701956272
tracer;-;84;-27;869;-0.0310701956272
troha;+;109;0;869;0.0
troha;-;109;0;869;0.0
tuditi;+;138;-869;869;-1.0
tuditi;-;1007;-869;869;-1.0
turbogas1;+;20;-63;869;-0.07249712313
turbogas1;-;83;-63;869;-0.07249712313
turbolimach;+;68;-22;869;-0.0253164556962
turbolimach;-;90;-22;869;-0.0253164556962
twofours44;+;37;5;869;0.00575373993096
twofours44;-;32;5;869;0.00575373993096
u-n;+;58;-182;869;-0.209436133487
u-n;-;240;-182;869;-0.209436133487
ufo1987;+;80;-28;869;-0.0322209436133
ufo1987;-;108;-28;869;-0.0322209436133
ulikses_;+;104;-231;869;-0.26582278481
ulikses_;-;335;-231;869;-0.26582278481
ultimojan;+;30;-55;869;-0.0632911392405
ultimojan;-;85;-55;869;-0.0632911392405
urban2309;+;208;-13;869;-0.0149597238205
urban2309;-;221;-13;869;-0.0149597238205
urko;+;41;-59;869;-0.0678941311853
urko;-;100;-59;869;-0.0678941311853
urko23;+;9;-54;869;-0.0621403912543
urko23;-;63;-54;869;-0.0621403912543
uros23;+;76;24;869;0.0276179516686
uros23;-;52;24;869;0.0276179516686
urosh444;+;18;-42;869;-0.04833141542
urosh444;-;60;-42;869;-0.04833141542
urosq;+;50;32;869;0.0368239355581
urosq;-;18;32;869;0.0368239355581
uruhart;+;28;-115;869;-0.132336018412
uruhart;-;143;-115;869;-0.132336018412
userol-lj;+;40;-2;869;-0.00230149597238
userol-lj;-;42;-2;869;-0.00230149597238
v-slog;+;65;24;869;0.0276179516686
v-slog;-;41;24;869;0.0276179516686
vaati;+;371;-185;869;-0.212888377445
vaati;-;556;-185;869;-0.212888377445
van-gol;+;16;-71;869;-0.0817031070196
van-gol;-;87;-71;869;-0.0817031070196
varda-e7bj;+;41;-92;869;-0.10586881473
varda-e7bj;-;133;-92;869;-0.10586881473
varjanta-b;+;33;-18;869;-0.0207134637514
varjanta-b;-;51;-18;869;-0.0207134637514
vasia;+;46;19;869;0.0218642117376
vasia;-;27;19;869;0.0218642117376
vaza;+;54;-55;869;-0.0632911392405
vaza;-;109;-55;869;-0.0632911392405
veeert;+;146;-17;869;-0.0195627157652
veeert;-;163;-17;869;-0.0195627157652
veleje;+;54;-188;869;-0.216340621404
veleje;-;242;-188;869;-0.216340621404
veliki_globus;+;38;-3;869;-0.00345224395857
veliki_globus;-;41;-3;869;-0.00345224395857
venatoridrih;+;5;-71;869;-0.0817031070196
venatoridrih;-;76;-71;869;-0.0817031070196
verbatim989;+;113;-200;869;-0.230149597238
verbatim989;-;313;-200;869;-0.230149597238
veron;+;22;-87;869;-0.100115074799
veron;-;109;-87;869;-0.100115074799
veteraninsin;+;27;-51;869;-0.0586881472957
veteraninsin;-;78;-51;869;-0.0586881472957
veza;+;37;-94;869;-0.108170310702
veza;-;131;-94;869;-0.108170310702
victory-80;+;157;128;869;0.147295742232
victory-80;-;29;128;869;0.147295742232
viktoriana;+;40;-37;869;-0.0425776754891
viktoriana;-;77;-37;869;-0.0425776754891
violacity;+;24;-36;869;-0.0414269275029
violacity;-;60;-36;869;-0.0414269275029
virgino;+;12;-94;869;-0.108170310702
virgino;-;106;-94;869;-0.108170310702
vitez;+;42;-11;869;-0.0126582278481
vitez;-;53;-11;869;-0.0126582278481
vito-corleone-2h0z;+;35;-32;869;-0.0368239355581
vito-corleone-2h0z;-;67;-32;869;-0.0368239355581
voly;+;205;-51;869;-0.0586881472957
voly;-;256;-51;869;-0.0586881472957
vombat98;+;270;-300;869;-0.345224395857
vombat98;-;570;-300;869;-0.345224395857
vonko;+;44;-18;869;-0.0207134637514
vonko;-;62;-18;869;-0.0207134637514
vozek;+;57;-81;869;-0.0932105868815
vozek;-;138;-81;869;-0.0932105868815
vremenko-1gct;+;115;-14;869;-0.0161104718067
vremenko-1gct;-;129;-14;869;-0.0161104718067
vseved-7sqi;+;24;-28;869;-0.0322209436133
vseved-7sqi;-;52;-28;869;-0.0322209436133
vslivnje;+;263;-6;869;-0.00690448791715
vslivnje;-;269;-6;869;-0.00690448791715
vzhodna_tribuna;+;63;-62;869;-0.0713463751438
vzhodna_tribuna;-;125;-62;869;-0.0713463751438
warbird;+;35;-52;869;-0.0598388952819
warbird;-;87;-52;869;-0.0598388952819
wasabi;+;85;-175;869;-0.201380897583
wasabi;-;260;-175;869;-0.201380897583
wayne-rooney;+;10;-53;869;-0.0609896432681
wayne-rooney;-;63;-53;869;-0.0609896432681
waynerooney10;+;23;-35;869;-0.0402761795167
waynerooney10;-;58;-35;869;-0.0402761795167
webb;+;90;-157;869;-0.180667433832
webb;-;247;-157;869;-0.180667433832
webmaher;+;308;36;869;0.0414269275029
webmaher;-;272;36;869;0.0414269275029
wesley90;+;49;-145;869;-0.166858457998
wesley90;-;194;-145;869;-0.166858457998
westernboy;+;25;-71;869;-0.0817031070196
westernboy;-;96;-71;869;-0.0817031070196
wisan;+;31;-185;869;-0.212888377445
wisan;-;216;-185;869;-0.212888377445
xavi-xs2h;+;15;-55;869;-0.0632911392405
xavi-xs2h;-;70;-55;869;-0.0632911392405
xp;+;290;-251;869;-0.288837744534
xp;-;541;-251;869;-0.288837744534
xskip;+;88;54;869;0.0621403912543
xskip;-;34;54;869;0.0621403912543
yani;+;19;-39;869;-0.0448791714614
yani;-;58;-39;869;-0.0448791714614
yozo;+;17;-32;869;-0.0368239355581
yozo;-;49;-32;869;-0.0368239355581
zabice;+;86;-141;869;-0.162255466053
zabice;-;227;-141;869;-0.162255466053
zablujenc18;+;91;3;869;0.00345224395857
zablujenc18;-;88;3;869;0.00345224395857
zahodnjak;+;61;-246;869;-0.283084004603
zahodnjak;-;307;-246;869;-0.283084004603
zamudnik;+;268;-458;869;-0.527042577675
zamudnik;-;726;-458;869;-0.527042577675
zarman;+;96;-212;869;-0.243958573072
zarman;-;308;-212;869;-0.243958573072
zbornaja-komanda;+;36;-93;869;-0.107019562716
zbornaja-komanda;-;129;-93;869;-0.107019562716
zbornaya-komanda;+;178;-276;869;-0.317606444189
zbornaya-komanda;-;454;-276;869;-0.317606444189
ze-spet-jest;+;60;-22;869;-0.0253164556962
ze-spet-jest;-;82;-22;869;-0.0253164556962
zek;+;66;-37;869;-0.0425776754891
zek;-;103;-37;869;-0.0425776754891
zekinho;+;44;-59;869;-0.0678941311853
zekinho;-;103;-59;869;-0.0678941311853
zelko289;+;48;20;869;0.0230149597238
zelko289;-;28;20;869;0.0230149597238
zetes;+;105;-237;869;-0.272727272727
zetes;-;342;-237;869;-0.272727272727
zeus08;+;73;48;869;0.0552359033372
zeus08;-;25;48;869;0.0552359033372
zgodovina-sveta;+;49;-59;869;-0.0678941311853
zgodovina-sveta;-;108;-59;869;-0.0678941311853
ziavenelioshe;+;28;-24;869;-0.0276179516686
ziavenelioshe;-;52;-24;869;-0.0276179516686
ziga307;+;48;17;869;0.0195627157652
ziga307;-;31;17;869;0.0195627157652
zike;+;6;-106;869;-0.121979286536
zike;-;112;-106;869;-0.121979286536
zizou-us24;+;115;-288;869;-0.331415420023
zizou-us24;-;403;-288;869;-0.331415420023
zlobni-genij;+;123;-81;869;-0.0932105868815
zlobni-genij;-;204;-81;869;-0.0932105868815
zmaj-lj;+;44;-27;869;-0.0310701956272
zmaj-lj;-;71;-27;869;-0.0310701956272
znalec1;+;57;-25;869;-0.0287686996548
znalec1;-;82;-25;869;-0.0287686996548
zogg;+;126;-5;869;-0.00575373993096
zogg;-;131;-5;869;-0.00575373993096
zogi;+;39;-139;869;-0.159953970081
zogi;-;178;-139;869;-0.159953970081
zuco;+;39;-117;869;-0.134637514384
zuco;-;156;-117;869;-0.134637514384
zufer;+;20;-83;869;-0.0955120828539
zufer;-;103;-83;869;-0.0955120828539
zugec;+;23;-199;869;-0.228998849252
zugec;-;222;-199;869;-0.228998849252
zumba142;+;32;-50;869;-0.0575373993096
zumba142;-;82;-50;869;-0.0575373993096
zverck;+;28;-105;869;-0.12082853855
zverck;-;133;-105;869;-0.12082853855
zwook;+;59;-5;869;-0.00575373993096
zwook;-;64;-5;869;-0.00575373993096
zyga;+;29;-75;869;-0.0863060989643
zyga;-;104;-75;869;-0.0863060989643
_50centy_;+;67;-67;869;-0.0771001150748
_50centy_;-;134;-67;869;-0.0771001150748
_olimpija_;+;46;-25;869;-0.0287686996548
_olimpija_;-;71;-25;869;-0.0287686996548
